"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
46065805540,4167;2;0;1;79;;;;;;;;;"12/02/2026 19:19:59";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065805575,1389;2;1;1;79;;;;;;;;;"12/02/2026 19:20:02";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065805714,0278;2;0;1;79;;;;;;;;;"12/02/2026 19:20:14";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065805748,75;2;1;1;79;;;;;;;;;"12/02/2026 19:20:17";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065806535,7986;2;0;1;79;;;;;;;;;"12/02/2026 19:21:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065806616,8171;2;1;1;63;;;;;;;;;"12/02/2026 19:21:32";"Low water pressure in the network - alarm";"HMI_Connection_1"
46065806709,4097;2;1;1;79;;;;;;;;;"12/02/2026 19:21:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065806813,5764;2;0;1;63;;;;;;;;;"12/02/2026 19:21:49";"Low water pressure in the network - alarm";"HMI_Connection_1"
46065806813,5764;2;0;1;79;;;;;;;;;"12/02/2026 19:21:49";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065806836,7245;2;1;1;79;;;;;;;;;"12/02/2026 19:21:51";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065807531,169;2;0;1;79;;;;;;;;;"12/02/2026 19:22:51";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065807565,8796;2;1;1;79;;;;;;;;;"12/02/2026 19:22:54";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065807635,3357;2;0;1;79;;;;;;;;;"12/02/2026 19:23:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065829533,588;2;1;1;79;;;;;;;;;"12/02/2026 19:54:32";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065829730,3472;2;0;1;79;;;;;;;;;"12/02/2026 19:54:49";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065829788,2176;2;1;1;79;;;;;;;;;"12/02/2026 19:54:54";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065829846,0764;2;0;1;79;;;;;;;;;"12/02/2026 19:54:59";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065862728,2176;2;1;1;26;;;;;;;;;"12/02/2026 20:42:20";"Pulsator position sensor failure";"HMI_Connection_1"
46065862739,7801;2;1;1;96;;;;;;;;;"12/02/2026 20:42:21";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46065862971,25;2;0;1;26;;;;;;;;;"12/02/2026 20:42:41";"Pulsator position sensor failure";"HMI_Connection_1"
46065862971,25;2;0;1;96;;;;;;;;;"12/02/2026 20:42:41";"Failure of pulsator position sensor under belt 2";"HMI_Connection_1"
46065954372,1759;2;1;1;79;;;;;;;;;"12/02/2026 22:54:18";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065958365,2431;2;0;1;79;;;;;;;;;"12/02/2026 23:00:03";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065958411,5509;2;1;1;79;;;;;;;;;"12/02/2026 23:00:07";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065958677,7431;2;0;1;79;;;;;;;;;"12/02/2026 23:00:30";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065958689,3287;2;1;1;79;;;;;;;;;"12/02/2026 23:00:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065960749,5139;2;0;1;79;;;;;;;;;"12/02/2026 23:03:29";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065969418,5417;2;1;1;79;;;;;;;;;"12/02/2026 23:15:58";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46065976166,2616;2;0;1;79;;;;;;;;;"12/02/2026 23:25:41";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066015275,2546;2;1;1;61;;;;;;;;;"13/02/2026 00:22:00";"Vibration feeder heater failure";"HMI_Connection_1"
46066015472,0139;2;0;1;61;;;;;;;;;"13/02/2026 00:22:17";"Vibration feeder heater failure";"HMI_Connection_1"
46066017555,3588;2;1;1;61;;;;;;;;;"13/02/2026 00:25:17";"Vibration feeder heater failure";"HMI_Connection_1"
46066018851,6551;2;0;1;61;;;;;;;;;"13/02/2026 00:27:09";"Vibration feeder heater failure";"HMI_Connection_1"
46066299836,8866;2;1;1;79;;;;;;;;;"13/02/2026 07:11:46";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066300230,4051;2;0;1;79;;;;;;;;;"13/02/2026 07:12:20";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066300276,6898;2;1;1;79;;;;;;;;;"13/02/2026 07:12:24";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066300311,412;2;0;1;79;;;;;;;;;"13/02/2026 07:12:27";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066300357,7199;2;1;1;79;;;;;;;;;"13/02/2026 07:12:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066302684,1204;2;0;1;79;;;;;;;;;"13/02/2026 07:15:52";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066304084,5949;2;1;1;79;;;;;;;;;"13/02/2026 07:17:53";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066304929,5023;2;0;1;79;;;;;;;;;"13/02/2026 07:19:06";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066315218,9005;2;1;1;79;;;;;;;;;"13/02/2026 07:33:55";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066315323,0787;2;1;1;61;;;;;;;;;"13/02/2026 07:34:04";"Vibration feeder heater failure";"HMI_Connection_1"
46066315774,4676;2;0;1;61;;;;;;;;;"13/02/2026 07:34:43";"Vibration feeder heater failure";"HMI_Connection_1"
46066315774,4676;2;0;1;79;;;;;;;;;"13/02/2026 07:34:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066315820,7523;2;1;1;79;;;;;;;;;"13/02/2026 07:34:47";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066315890,1968;2;0;1;79;;;;;;;;;"13/02/2026 07:34:53";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066315913,3449;2;1;1;79;;;;;;;;;"13/02/2026 07:34:55";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316052,2454;2;0;1;79;;;;;;;;;"13/02/2026 07:35:07";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316086,956;2;1;1;79;;;;;;;;;"13/02/2026 07:35:10";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316318,4375;2;0;1;79;;;;;;;;;"13/02/2026 07:35:30";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316364,7454;2;1;1;79;;;;;;;;;"13/02/2026 07:35:34";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316387,8819;2;0;1;79;;;;;;;;;"13/02/2026 07:35:36";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316457,3264;2;1;1;79;;;;;;;;;"13/02/2026 07:35:42";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316573,0903;2;0;1;79;;;;;;;;;"13/02/2026 07:35:52";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066316735,1273;2;1;1;79;;;;;;;;;"13/02/2026 07:36:06";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066317857,8125;2;1;1;61;;;;;;;;;"13/02/2026 07:37:43";"Vibration feeder heater failure";"HMI_Connection_1"
46066317985,1273;2;0;1;61;;;;;;;;;"13/02/2026 07:37:54";"Vibration feeder heater failure";"HMI_Connection_1"
46066320068,4606;2;1;1;61;;;;;;;;;"13/02/2026 07:40:54";"Vibration feeder heater failure";"HMI_Connection_1"
46066320114,7685;2;0;1;61;;;;;;;;;"13/02/2026 07:40:58";"Vibration feeder heater failure";"HMI_Connection_1"
46066322198,1134;2;1;1;61;;;;;;;;;"13/02/2026 07:43:58";"Vibration feeder heater failure";"HMI_Connection_1"
46066323725,8912;2;0;1;61;;;;;;;;;"13/02/2026 07:46:10";"Vibration feeder heater failure";"HMI_Connection_1"
46066324026,8171;2;0;1;79;;;;;;;;;"13/02/2026 07:46:36";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066324130,9838;2;1;1;79;;;;;;;;;"13/02/2026 07:46:45";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066324258,3102;2;0;1;79;;;;;;;;;"13/02/2026 07:46:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066324304,5949;2;1;1;79;;;;;;;;;"13/02/2026 07:47:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066324350,8912;2;0;1;79;;;;;;;;;"13/02/2026 07:47:04";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066324397,1875;2;1;1;79;;;;;;;;;"13/02/2026 07:47:08";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066325809,2361;2;1;1;61;;;;;;;;;"13/02/2026 07:49:10";"Vibration feeder heater failure";"HMI_Connection_1"
46066327707,3958;2;0;1;61;;;;;;;;;"13/02/2026 07:51:54";"Vibration feeder heater failure";"HMI_Connection_1"
46066327707,3958;2;0;1;79;;;;;;;;;"13/02/2026 07:51:54";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066327730,544;2;1;1;79;;;;;;;;;"13/02/2026 07:51:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066327904,1551;2;0;1;79;;;;;;;;;"13/02/2026 07:52:11";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066327915,7292;2;1;1;79;;;;;;;;;"13/02/2026 07:52:12";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066327973,5995;2;0;1;79;;;;;;;;;"13/02/2026 07:52:17";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066328008,3218;2;1;1;79;;;;;;;;;"13/02/2026 07:52:20";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066328239,7917;2;0;1;79;;;;;;;;;"13/02/2026 07:52:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066328274,5255;2;1;1;79;;;;;;;;;"13/02/2026 07:52:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066328413,4259;2;0;1;79;;;;;;;;;"13/02/2026 07:52:55";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066328459,6991;2;1;1;79;;;;;;;;;"13/02/2026 07:52:59";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066329790,7407;2;1;1;61;;;;;;;;;"13/02/2026 07:54:54";"Vibration feeder heater failure";"HMI_Connection_1"
46066329941,2037;2;0;1;61;;;;;;;;;"13/02/2026 07:55:07";"Vibration feeder heater failure";"HMI_Connection_1"
46066329941,2037;2;0;1;79;;;;;;;;;"13/02/2026 07:55:07";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066329999,0741;2;1;1;79;;;;;;;;;"13/02/2026 07:55:12";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066331306,956;2;0;1;79;;;;;;;;;"13/02/2026 07:57:05";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066331341,6782;2;1;1;79;;;;;;;;;"13/02/2026 07:57:08";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066332024,5486;2;1;1;61;;;;;;;;;"13/02/2026 07:58:07";"Vibration feeder heater failure";"HMI_Connection_1"
46066332290,7523;2;0;1;61;;;;;;;;;"13/02/2026 07:58:30";"Vibration feeder heater failure";"HMI_Connection_1"
46066332290,7523;2;0;1;79;;;;;;;;;"13/02/2026 07:58:30";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066334374,0972;2;1;1;61;;;;;;;;;"13/02/2026 08:01:30";"Vibration feeder heater failure";"HMI_Connection_1"
46066335612,5231;2;1;1;79;;;;;;;;;"13/02/2026 08:03:17";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066338193,5648;2;0;1;61;;;;;;;;;"13/02/2026 08:07:00";"Vibration feeder heater failure";"HMI_Connection_1"
46066338193,5648;2;0;1;79;;;;;;;;;"13/02/2026 08:07:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066338205,1389;2;1;1;79;;;;;;;;;"13/02/2026 08:07:01";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066340276,8981;2;1;1;61;;;;;;;;;"13/02/2026 08:10:00";"Vibration feeder heater failure";"HMI_Connection_1"
46066350357,9745;2;0;1;61;;;;;;;;;"13/02/2026 08:24:31";"Vibration feeder heater failure";"HMI_Connection_1"
46066350357,9745;2;0;1;79;;;;;;;;;"13/02/2026 08:24:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066350392,7083;2;1;1;79;;;;;;;;;"13/02/2026 08:24:34";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066350427,419;2;0;1;79;;;;;;;;;"13/02/2026 08:24:37";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066350485,2894;2;1;1;79;;;;;;;;;"13/02/2026 08:24:42";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066350508,4259;2;0;1;79;;;;;;;;;"13/02/2026 08:24:44";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066352441,3194;2;1;1;61;;;;;;;;;"13/02/2026 08:27:31";"Vibration feeder heater failure";"HMI_Connection_1"
46066362557,1181;2;0;1;61;;;;;;;;;"13/02/2026 08:42:05";"Vibration feeder heater failure";"HMI_Connection_1"
46066364640,4514;2;1;1;61;;;;;;;;;"13/02/2026 08:45:05";"Vibration feeder heater failure";"HMI_Connection_1"
46066365277,0255;2;0;1;61;;;;;;;;;"13/02/2026 08:46:00";"Vibration feeder heater failure";"HMI_Connection_1"
46066367360,382;2;1;1;61;;;;;;;;;"13/02/2026 08:49:00";"Vibration feeder heater failure";"HMI_Connection_1"
46066367418,2523;2;0;1;61;;;;;;;;;"13/02/2026 08:49:05";"Vibration feeder heater failure";"HMI_Connection_1"
46066369501,5856;2;1;1;61;;;;;;;;;"13/02/2026 08:52:05";"Vibration feeder heater failure";"HMI_Connection_1"
46066369571,0417;2;0;1;61;;;;;;;;;"13/02/2026 08:52:11";"Vibration feeder heater failure";"HMI_Connection_1"
46066371654,3634;2;1;1;61;;;;;;;;;"13/02/2026 08:55:11";"Vibration feeder heater failure";"HMI_Connection_1"
46066371677,5231;2;0;1;61;;;;;;;;;"13/02/2026 08:55:13";"Vibration feeder heater failure";"HMI_Connection_1"
46066510844,8843;2;1;1;79;;;;;;;;;"13/02/2026 12:15:37";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066511643,5069;2;0;1;79;;;;;;;;;"13/02/2026 12:16:46";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066512951,3773;2;1;1;79;;;;;;;;;"13/02/2026 12:18:39";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066514189,8148;2;0;1;79;;;;;;;;;"13/02/2026 12:20:26";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066514386,5625;2;1;1;79;;;;;;;;;"13/02/2026 12:20:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066514444,4444;2;0;1;79;;;;;;;;;"13/02/2026 12:20:48";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066531713,044;2;1;1;63;;;;;;;;;"13/02/2026 12:45:40";"Low water pressure in the network - alarm";"HMI_Connection_1"
46066531770,9028;2;0;1;63;;;;;;;;;"13/02/2026 12:45:45";"Low water pressure in the network - alarm";"HMI_Connection_1"
46066531828,7731;2;1;1;79;;;;;;;;;"13/02/2026 12:45:50";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066532118,1366;2;0;1;79;;;;;;;;;"13/02/2026 12:46:15";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066642627,9167;2;1;1;79;;;;;;;;;"13/02/2026 15:25:23";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643195,0579;2;0;1;79;;;;;;;;;"13/02/2026 15:26:12";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643252,9167;2;1;1;79;;;;;;;;;"13/02/2026 15:26:17";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643403,3912;2;0;1;79;;;;;;;;;"13/02/2026 15:26:30";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643426,5394;2;1;1;79;;;;;;;;;"13/02/2026 15:26:32";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643449,6875;2;0;1;79;;;;;;;;;"13/02/2026 15:26:34";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643704,3171;2;1;1;79;;;;;;;;;"13/02/2026 15:26:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066643727,4653;2;0;1;79;;;;;;;;;"13/02/2026 15:26:58";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066684723,044;2;1;1;57;;;;;;;;;"13/02/2026 16:26:00";"Shower damper evaporators";"HMI_Connection_1"
46066684723,044;2;1;1;58;;;;;;;;;"13/02/2026 16:26:00";"Tape and fan spray damper";"HMI_Connection_1"
46066684757,7546;2;0;1;57;;;;;;;;;"13/02/2026 16:26:03";"Shower damper evaporators";"HMI_Connection_1"
46066684757,7546;2;0;1;58;;;;;;;;;"13/02/2026 16:26:03";"Tape and fan spray damper";"HMI_Connection_1"
46066761332,2222;2;1;1;38;;;;;;;;;"13/02/2026 18:16:19";"Man in tunnel lower door general";"HMI_Connection_1"
46066761540,544;2;0;1;38;;;;;;;;;"13/02/2026 18:16:37";"Man in tunnel lower door general";"HMI_Connection_1"
46066779688,7731;2;1;1;79;;;;;;;;;"13/02/2026 18:42:45";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066780047,6042;2;0;1;79;;;;;;;;;"13/02/2026 18:43:16";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066786968,9005;2;1;1;79;;;;;;;;;"13/02/2026 18:53:14";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066787732,8009;2;0;1;79;;;;;;;;;"13/02/2026 18:54:20";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066787755,9375;2;1;1;79;;;;;;;;;"13/02/2026 18:54:22";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066787779,0856;2;0;1;79;;;;;;;;;"13/02/2026 18:54:24";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066787860,1157;2;1;1;79;;;;;;;;;"13/02/2026 18:54:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788207,338;2;0;1;79;;;;;;;;;"13/02/2026 18:55:01";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788218,912;2;1;1;79;;;;;;;;;"13/02/2026 18:55:02";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788242,0602;2;0;1;79;;;;;;;;;"13/02/2026 18:55:04";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788485,1157;2;1;1;79;;;;;;;;;"13/02/2026 18:55:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788577,7083;2;0;1;79;;;;;;;;;"13/02/2026 18:55:33";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788658,7384;2;1;1;79;;;;;;;;;"13/02/2026 18:55:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066788878,6343;2;0;1;79;;;;;;;;;"13/02/2026 18:55:59";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789005,9491;2;1;1;79;;;;;;;;;"13/02/2026 18:56:10";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789029,0972;2;0;1;79;;;;;;;;;"13/02/2026 18:56:12";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789179,5486;2;1;1;79;;;;;;;;;"13/02/2026 18:56:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789202,7083;2;0;1;79;;;;;;;;;"13/02/2026 18:56:27";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789272,1644;2;1;1;79;;;;;;;;;"13/02/2026 18:56:33";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789283,7269;2;0;1;79;;;;;;;;;"13/02/2026 18:56:34";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789364,7454;2;1;1;79;;;;;;;;;"13/02/2026 18:56:41";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789468,912;2;0;1;79;;;;;;;;;"13/02/2026 18:56:50";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789538,3565;2;1;1;79;;;;;;;;;"13/02/2026 18:56:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789549,9421;2;0;1;79;;;;;;;;;"13/02/2026 18:56:57";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789630,9491;2;1;1;79;;;;;;;;;"13/02/2026 18:57:04";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789735,1157;2;0;1;79;;;;;;;;;"13/02/2026 18:57:13";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789804,5602;2;1;1;79;;;;;;;;;"13/02/2026 18:57:19";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789827,7083;2;0;1;79;;;;;;;;;"13/02/2026 18:57:21";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789897,1528;2;1;1;79;;;;;;;;;"13/02/2026 18:57:27";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789920,3009;2;0;1;79;;;;;;;;;"13/02/2026 18:57:29";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066789989,7454;2;1;1;79;;;;;;;;;"13/02/2026 18:57:35";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066790012,8935;2;0;1;79;;;;;;;;;"13/02/2026 18:57:37";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066790082,3495;2;1;1;79;;;;;;;;;"13/02/2026 18:57:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066790105,4977;2;0;1;79;;;;;;;;;"13/02/2026 18:57:45";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066790174,9421;2;1;1;79;;;;;;;;;"13/02/2026 18:57:51";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066790198,0787;2;0;1;79;;;;;;;;;"13/02/2026 18:57:53";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46066790267,5231;2;1;1;79;;;;;;;;;"13/02/2026 18:57:59";"Damaged water pressure sensor in the network";"HMI_Connection_1"
